State_Name,District_Name,Crop_Year,Season,Crop,Area,Rainfall_mm,Production,Yield_kg_per_ha
West Bengal,Hooghly,2013,Rainy,Jute,8366.8,1496.2,20137.79,2406.9
West Bengal,Hooghly,2013,Whole Year,Banana,3934.4,1230.2,158032.44,40167.3
West Bengal,Hooghly,2013,Winter,Onion,3650.3,372.4,51643.52,14147.9
West Bengal,Hooghly,2013,Rainy,Onion,3148.9,1509.1,53595.55,17020.6
West Bengal,Hooghly,2013,Winter,Potato,2685.9,323.6,44353.45,16513.7
West Bengal,Hooghly,2013,Summer,Moong,7240.9,281.7,4435.3,612.5
West Bengal,Hooghly,2013,Rainy,Moong,4354.5,1199.1,2950.76,677.6
West Bengal,Hooghly,2014,Rainy,Rice,5395.2,1512.9,12913.13,2393.5
West Bengal,Hooghly,2014,Winter,Wheat,18785.5,446.2,63590.25,3385.1
West Bengal,Hooghly,2014,Rainy,Maize,15085.7,1637.1,50599.31,3354.1
West Bengal,Hooghly,2014,Winter,Maize,4486.9,348.9,14497.86,3231.1
West Bengal,Hooghly,2014,Summer,Maize,3885.6,183.7,9407.17,2421.0
West Bengal,Hooghly,2014,Whole Year,Sugarcane,50.0,1434.2,2873.09,57461.8
West Bengal,Hooghly,2014,Rainy,Cotton(lint),3216.3,1375.3,1531.03,476.0
West Bengal,Hooghly,2014,Rainy,Jowar,10308.1,1450.8,9642.54,935.4
West Bengal,Hooghly,2014,Winter,Jowar,11952.5,353.2,11152.65,933.1
West Bengal,Hooghly,2014,Rainy,Bajra,1264.4,1411.8,1114.06,881.1
West Bengal,Hooghly,2014,Rainy,Groundnut,9521.1,1298.6,12898.44,1354.7
West Bengal,Hooghly,2014,Winter,Groundnut,9033.6,301.3,12269.73,1358.2
West Bengal,Hooghly,2014,Summer,Groundnut,8588.0,224.3,10901.46,1269.4
West Bengal,Hooghly,2014,Rainy,Soyabean,5249.4,1521.0,5280.86,1006.0
West Bengal,Hooghly,2014,Winter,Mustard,11745.7,392.9,14524.1,1236.5
West Bengal,Hooghly,2014,Winter,Gram,242.1,353.2,274.31,1132.9
West Bengal,Hooghly,2014,Rainy,Tur,10344.2,1215.4,9402.98,909.0
West Bengal,Hooghly,2014,Rainy,Jute,9164.9,1467.9,22025.16,2403.2
West Bengal,Hooghly,2014,Whole Year,Banana,7731.1,1473.8,251836.87,32574.5
West Bengal,Hooghly,2014,Winter,Onion,2910.5,318.9,51517.79,17700.7
West Bengal,Hooghly,2014,Rainy,Onion,4274.5,1380.8,71749.47,16785.3
West Bengal,Hooghly,2014,Winter,Potato,5332.5,397.6,109018.32,20444.0
West Bengal,Hooghly,2014,Summer,Moong,6171.8,228.3,4129.28,669.1
West Bengal,Hooghly,2014,Rainy,Moong,18086.2,1409.3,11262.02,622.7
West Bengal,Hooghly,2015,Rainy,Rice,1996.5,1508.0,5205.53,2607.3
West Bengal,Hooghly,2015,Winter,Wheat,10702.7,349.6,35145.65,3283.8
West Bengal,Hooghly,2015,Rainy,Maize,13350.3,1620.0,36830.01,2758.7
West Bengal,Hooghly,2015,Winter,Maize,4691.6,320.0,13229.8,2819.9
West Bengal,Hooghly,2015,Summer,Maize,9031.7,223.0,23700.03,2624.1
West Bengal,Hooghly,2015,Whole Year,Sugarcane,849.2,1622.5,54418.88,64084.9
West Bengal,Hooghly,2015,Rainy,Cotton(lint),7164.1,1320.7,3494.88,487.8
West Bengal,Hooghly,2015,Rainy,Jowar,8405.9,1415.5,8092.78,962.7
West Bengal,Hooghly,2015,Winter,Jowar,9530.5,347.4,8812.32,924.6
West Bengal,Hooghly,2015,Rainy,Bajra,6142.7,1314.3,5370.09,874.2
West Bengal,Hooghly,2015,Rainy,Groundnut,13125.0,1603.9,21829.05,1663.2
West Bengal,Hooghly,2015,Winter,Groundnut,6346.7,384.3,8667.09,1365.6
West Bengal,Hooghly,2015,Summer,Groundnut,6368.5,213.5,9056.61,1422.1
West Bengal,Hooghly,2015,Rainy,Soyabean,3305.0,1501.5,4174.66,1263.1
West Bengal,Hooghly,2015,Winter,Mustard,7110.1,279.8,9202.04,1294.2
West Bengal,Hooghly,2015,Winter,Gram,6572.1,389.8,7869.58,1197.4
West Bengal,Hooghly,2015,Rainy,Tur,80.0,1397.2,64.14,801.8
West Bengal,Hooghly,2015,Rainy,Jute,4674.2,1236.6,11378.36,2434.3
West Bengal,Hooghly,2015,Whole Year,Banana,4545.1,1394.7,143970.17,31675.9
West Bengal,Hooghly,2015,Winter,Onion,456.3,401.1,7954.96,17433.7
West Bengal,Hooghly,2015,Rainy,Onion,6256.1,1393.0,87896.6,14049.8
West Bengal,Hooghly,2015,Winter,Potato,1776.2,449.1,26304.07,14809.1
West Bengal,Hooghly,2015,Summer,Moong,12936.0,219.0,9296.62,718.7
West Bengal,Hooghly,2015,Rainy,Moong,11242.1,1589.6,6883.85,612.3
West Bengal,Hooghly,2016,Rainy,Rice,8371.3,1542.0,20253.04,2419.3
West Bengal,Hooghly,2016,Winter,Wheat,7774.7,370.6,27608.06,3551.0
West Bengal,Hooghly,2016,Rainy,Maize,5753.5,1388.2,14932.98,2595.4
West Bengal,Hooghly,2016,Winter,Maize,5429.3,447.9,17130.76,3155.3
West Bengal,Hooghly,2016,Summer,Maize,10026.5,181.4,28267.37,2819.3
West Bengal,Hooghly,2016,Whole Year,Sugarcane,5459.1,1598.0,379028.28,69430.8
West Bengal,Hooghly,2016,Rainy,Cotton(lint),14499.8,1385.6,5975.78,412.1
West Bengal,Hooghly,2016,Rainy,Jowar,565.7,1177.9,427.82,756.2
West Bengal,Hooghly,2016,Winter,Jowar,16857.9,389.3,12280.69,728.5
West Bengal,Hooghly,2016,Rainy,Bajra,8356.1,1356.1,8247.62,987.0
West Bengal,Hooghly,2016,Rainy,Groundnut,10363.2,1355.4,13940.81,1345.2
West Bengal,Hooghly,2016,Winter,Groundnut,8578.2,479.8,12186.44,1420.6
West Bengal,Hooghly,2016,Summer,Groundnut,6341.3,220.4,9632.95,1519.1
West Bengal,Hooghly,2016,Rainy,Soyabean,80.0,1310.9,89.81,1122.6
West Bengal,Hooghly,2016,Winter,Mustard,5676.9,399.2,6893.2,1214.3
West Bengal,Hooghly,2016,Winter,Gram,12250.7,307.6,13053.02,1065.5
West Bengal,Hooghly,2016,Rainy,Tur,8674.9,1452.4,5801.39,668.8
West Bengal,Hooghly,2016,Rainy,Jute,7512.0,1288.1,18420.14,2452.1
West Bengal,Hooghly,2016,Whole Year,Banana,2846.7,1517.7,111411.66,39136.8
West Bengal,Hooghly,2016,Winter,Onion,3340.4,426.4,53570.48,16037.2
West Bengal,Hooghly,2016,Rainy,Onion,3272.6,1425.1,51677.62,15790.8
West Bengal,Hooghly,2016,Winter,Potato,5147.5,439.1,101793.41,19775.3
West Bengal,Hooghly,2016,Summer,Moong,4407.3,201.6,3071.71,697.0
West Bengal,Hooghly,2016,Rainy,Moong,14893.6,1599.2,7581.13,509.0
West Bengal,Hooghly,2017,Rainy,Rice,9667.9,1743.6,27665.95,2861.6
West Bengal,Hooghly,2017,Winter,Wheat,7052.4,284.2,23528.38,3336.2
West Bengal,Hooghly,2017,Rainy,Maize,80.0,1309.0,231.92,2898.9
West Bengal,Hooghly,2017,Winter,Maize,13765.3,360.3,38317.21,2783.6
West Bengal,Hooghly,2017,Summer,Maize,10790.7,214.5,33662.23,3119.6
West Bengal,Hooghly,2017,Whole Year,Sugarcane,5200.1,1365.0,340207.29,65423.2
West Bengal,Hooghly,2017,Rainy,Cotton(lint),10683.1,1452.0,5169.59,483.9
West Bengal,Hooghly,2017,Rainy,Jowar,3677.8,1488.2,2763.91,751.5
West Bengal,Hooghly,2017,Winter,Jowar,11885.1,354.0,11460.69,964.3
West Bengal,Hooghly,2017,Rainy,Bajra,7971.9,1479.0,7123.92,893.6
West Bengal,Hooghly,2017,Rainy,Groundnut,11120.8,1330.7,16796.87,1510.4
West Bengal,Hooghly,2017,Winter,Groundnut,9748.0,346.5,11283.27,1157.5
West Bengal,Hooghly,2017,Summer,Groundnut,7467.5,223.8,11799.98,1580.2
West Bengal,Hooghly,2017,Rainy,Soyabean,11474.7,1426.2,12801.24,1115.6
West Bengal,Hooghly,2017,Winter,Mustard,7097.9,259.6,8537.94,1202.9
West Bengal,Hooghly,2017,Winter,Gram,8663.8,369.3,8401.78,969.8
West Bengal,Hooghly,2017,Rainy,Tur,3494.6,1411.2,2194.12,627.9
West Bengal,Hooghly,2017,Rainy,Jute,5019.2,1437.2,13286.47,2647.1
West Bengal,Hooghly,2017,Whole Year,Banana,4023.8,1188.2,174999.3,43490.7
West Bengal,Hooghly,2017,Winter,Onion,3495.1,354.3,57186.68,16362.2
West Bengal,Hooghly,2017,Rainy,Onion,2764.7,1510.5,39108.52,14145.7
West Bengal,Hooghly,2017,Winter,Potato,65.5,391.9,1312.74,20045.1
West Bengal,Hooghly,2017,Summer,Moong,8012.3,203.8,5151.22,642.9
West Bengal,Hooghly,2017,Rainy,Moong,8996.0,1621.7,5936.03,659.8
West Bengal,Hooghly,2018,Rainy,Rice,7407.4,1408.0,24276.82,3277.4
West Bengal,Hooghly,2018,Winter,Wheat,12331.5,303.2,40872.26,3314.5
West Bengal,Hooghly,2018,Rainy,Maize,10516.3,1634.8,30181.64,2870.0
West Bengal,Hooghly,2018,Winter,Maize,8919.1,408.4,27521.3,3085.7
West Bengal,Hooghly,2018,Summer,Maize,8370.1,267.5,22886.36,2734.3
West Bengal,Hooghly,2018,Whole Year,Sugarcane,4311.0,1372.7,274527.56,63681.1
West Bengal,Hooghly,2018,Rainy,Cotton(lint),4129.7,1408.0,1954.0,473.2
West Bengal,Hooghly,2018,Rainy,Jowar,2853.1,1359.7,2361.02,827.5
West Bengal,Hooghly,2018,Winter,Jowar,6078.8,336.8,5798.34,953.9
West Bengal,Hooghly,2018,Rainy,Bajra,9481.2,1430.6,8673.97,914.9
West Bengal,Hooghly,2018,Rainy,Groundnut,368.7,1538.9,464.56,1260.0
West Bengal,Hooghly,2018,Winter,Groundnut,8845.6,387.5,13790.63,1559.0
West Bengal,Hooghly,2018,Summer,Groundnut,6099.4,163.5,8127.87,1332.6
West Bengal,Hooghly,2018,Rainy,Soyabean,8143.5,1470.0,10024.46,1231.0
West Bengal,Hooghly,2018,Winter,Mustard,13489.3,357.3,19174.17,1421.4
West Bengal,Hooghly,2018,Winter,Gram,8180.4,312.2,9039.34,1105.0
West Bengal,Hooghly,2018,Rainy,Tur,6368.6,1520.2,5193.69,815.5
West Bengal,Hooghly,2018,Rainy,Jute,7923.4,1260.0,16070.75,2028.3
West Bengal,Hooghly,2018,Whole Year,Banana,1491.3,1511.0,56399.51,37819.6
West Bengal,Hooghly,2018,Winter,Onion,3636.6,376.9,54172.32,14896.6
West Bengal,Hooghly,2018,Rainy,Onion,5625.9,1424.8,85478.04,15193.6
West Bengal,Hooghly,2018,Winter,Potato,2497.8,363.5,51405.22,20580.4
West Bengal,Hooghly,2018,Summer,Moong,4944.1,220.2,3405.16,688.7
West Bengal,Hooghly,2018,Rainy,Moong,13570.3,1421.1,9286.76,684.3
West Bengal,Hooghly,2019,Rainy,Rice,9994.5,1284.1,31080.1,3109.7
West Bengal,Hooghly,2019,Winter,Wheat,3588.3,416.4,11228.06,3129.1
West Bengal,Hooghly,2019,Rainy,Maize,7925.8,1446.3,23784.68,3000.9
West Bengal,Hooghly,2019,Winter,Maize,4337.5,347.0,13690.61,3156.3
West Bengal,Hooghly,2019,Summer,Maize,4791.5,178.2,12028.92,2510.5
West Bengal,Hooghly,2019,Whole Year,Sugarcane,3691.6,1523.5,285532.93,77345.6
West Bengal,Hooghly,2019,Rainy,Cotton(lint),2987.9,1355.8,1296.07,433.8
West Bengal,Hooghly,2019,Rainy,Jowar,8836.4,1428.1,6931.61,784.4
West Bengal,Hooghly,2019,Winter,Jowar,4423.0,384.0,3909.46,883.9
West Bengal,Hooghly,2019,Rainy,Bajra,80.0,1590.8,73.2,915.0
West Bengal,Hooghly,2019,Rainy,Groundnut,4724.9,1488.2,6471.23,1369.6
West Bengal,Hooghly,2019,Winter,Groundnut,15851.7,417.4,25168.5,1587.7
West Bengal,Hooghly,2019,Summer,Groundnut,5234.7,283.5,6259.61,1195.8
West Bengal,Hooghly,2019,Rainy,Soyabean,11219.4,1443.7,10848.79,967.0
West Bengal,Hooghly,2019,Winter,Mustard,4738.4,320.8,6001.71,1266.6
West Bengal,Hooghly,2019,Winter,Gram,4899.4,372.7,5206.35,1062.7
West Bengal,Hooghly,2019,Rainy,Tur,6294.3,1312.6,4386.39,696.9
West Bengal,Hooghly,2019,Rainy,Jute,4798.0,1432.0,12516.05,2608.6
West Bengal,Hooghly,2019,Whole Year,Banana,3091.9,1446.9,136521.88,44155.2
West Bengal,Hooghly,2019,Winter,Onion,2837.3,379.7,42947.46,15136.6
West Bengal,Hooghly,2019,Rainy,Onion,3381.4,1308.3,55598.57,16442.4
West Bengal,Hooghly,2019,Winter,Potato,1044.8,276.4,18357.07,17569.4
West Bengal,Hooghly,2019,Summer,Moong,8173.0,179.1,5718.19,699.6
West Bengal,Hooghly,2019,Rainy,Moong,10200.7,1435.3,6675.39,654.4
West Bengal,Hooghly,2020,Rainy,Rice,3986.7,1444.5,11099.91,2784.2
West Bengal,Hooghly,2020,Winter,Wheat,3205.9,365.9,10242.65,3195.0
West Bengal,Hooghly,2020,Rainy,Maize,9124.0,1445.5,27502.22,3014.3
West Bengal,Hooghly,2020,Winter,Maize,11054.6,330.0,33719.2,3050.2
West Bengal,Hooghly,2020,Summer,Maize,3429.2,192.1,9264.19,2701.6
West Bengal,Hooghly,2020,Whole Year,Sugarcane,3874.4,1273.4,306283.09,79052.8
West Bengal,Hooghly,2020,Rainy,Cotton(lint),3642.6,1620.6,1814.45,498.1
West Bengal,Hooghly,2020,Rainy,Jowar,80.0,1460.1,73.77,922.2
West Bengal,Hooghly,2020,Winter,Jowar,12843.3,342.5,11153.41,868.4
West Bengal,Hooghly,2020,Rainy,Bajra,7571.6,1517.6,5799.84,766.0
West Bengal,Hooghly,2020,Rainy,Groundnut,14126.5,1383.7,20025.23,1417.6
West Bengal,Hooghly,2020,Winter,Groundnut,11404.2,403.3,15806.82,1386.1
West Bengal,Hooghly,2020,Summer,Groundnut,3392.7,172.6,5492.29,1618.8
West Bengal,Hooghly,2020,Rainy,Soyabean,1064.7,1468.2,1385.29,1301.1
West Bengal,Hooghly,2020,Winter,Mustard,4695.5,282.1,5802.44,1235.7
West Bengal,Hooghly,2020,Winter,Gram,11264.0,475.9,11233.07,997.3
West Bengal,Hooghly,2020,Rainy,Tur,11678.8,1453.4,10819.54,926.4
West Bengal,Hooghly,2020,Rainy,Jute,7125.5,1420.3,16100.83,2259.6
West Bengal,Hooghly,2020,Whole Year,Banana,5346.7,1529.8,163907.22,30655.5
West Bengal,Hooghly,2020,Winter,Onion,1315.8,344.6,21608.57,16422.4
West Bengal,Hooghly,2020,Rainy,Onion,1123.7,1301.4,20143.04,17924.9
West Bengal,Hooghly,2020,Winter,Potato,3392.2,355.0,67437.79,19880.4
West Bengal,Hooghly,2020,Summer,Moong,6325.6,251.5,4274.38,675.7
West Bengal,Hooghly,2020,Rainy,Moong,12326.0,1403.0,8590.88,697.0
West Bengal,Hooghly,2021,Rainy,Rice,9563.6,1415.1,30891.14,3230.1
West Bengal,Hooghly,2021,Winter,Wheat,6922.2,365.8,27110.75,3916.5
West Bengal,Hooghly,2021,Rainy,Maize,12739.3,1609.6,35841.74,2813.5
West Bengal,Hooghly,2021,Winter,Maize,663.4,335.5,2134.17,3217.1
West Bengal,Hooghly,2021,Summer,Maize,796.4,220.2,2636.06,3309.8
West Bengal,Hooghly,2021,Whole Year,Sugarcane,3114.7,1409.5,190934.8,61302.1
West Bengal,Hooghly,2021,Rainy,Cotton(lint),10007.1,1509.1,4643.27,464.0
West Bengal,Hooghly,2021,Rainy,Jowar,18505.9,1399.8,15664.7,846.5
West Bengal,Hooghly,2021,Winter,Jowar,10833.0,330.0,9337.19,861.9
West Bengal,Hooghly,2021,Rainy,Bajra,12526.1,1319.4,11962.82,955.0
West Bengal,Hooghly,2021,Rainy,Groundnut,8727.3,1508.1,11899.27,1363.5
West Bengal,Hooghly,2021,Winter,Groundnut,7683.7,351.1,12161.71,1582.8
West Bengal,Hooghly,2021,Summer,Groundnut,4288.6,232.4,6783.15,1581.7
West Bengal,Hooghly,2021,Rainy,Soyabean,6718.3,1248.6,7112.32,1058.6
West Bengal,Hooghly,2021,Winter,Mustard,15706.3,323.9,16739.91,1065.8
West Bengal,Hooghly,2021,Winter,Gram,10041.6,325.6,10137.16,1009.5
West Bengal,Hooghly,2021,Rainy,Tur,13718.2,1468.7,11984.46,873.6
West Bengal,Hooghly,2021,Rainy,Jute,7465.1,1393.8,19537.21,2617.1
West Bengal,Hooghly,2021,Whole Year,Banana,3537.4,1526.2,140819.7,39809.3
West Bengal,Hooghly,2021,Winter,Onion,3334.0,378.8,51414.42,15421.3
West Bengal,Hooghly,2021,Rainy,Onion,4025.2,1539.1,52341.04,13003.2
West Bengal,Hooghly,2021,Winter,Potato,2634.8,325.3,49485.82,18781.7
West Bengal,Hooghly,2021,Summer,Moong,20809.3,259.6,11146.69,535.7
West Bengal,Hooghly,2021,Rainy,Moong,8278.3,1486.5,5776.61,697.8
West Bengal,Hooghly,2022,Rainy,Rice,8599.2,1515.2,22985.08,2672.9
West Bengal,Hooghly,2022,Winter,Wheat,10226.3,363.8,35439.03,3465.5
West Bengal,Hooghly,2022,Rainy,Maize,5666.2,1472.6,21688.0,3827.6
West Bengal,Hooghly,2022,Winter,Maize,11049.9,378.7,31357.26,2837.8
West Bengal,Hooghly,2022,Summer,Maize,8726.4,224.1,21089.05,2416.7
West Bengal,Hooghly,2022,Whole Year,Sugarcane,2176.7,1364.0,148863.86,68388.4
West Bengal,Hooghly,2022,Rainy,Cotton(lint),8175.4,1321.6,4355.14,532.7
West Bengal,Hooghly,2022,Rainy,Jowar,3274.9,1465.7,2860.99,873.6
West Bengal,Hooghly,2022,Winter,Jowar,2337.6,345.5,2340.49,1001.2
West Bengal,Hooghly,2022,Rainy,Bajra,5696.4,1612.4,5249.74,921.6
West Bengal,Hooghly,2022,Rainy,Groundnut,5481.5,1398.5,8232.91,1501.9
West Bengal,Hooghly,2022,Winter,Groundnut,4766.4,332.7,5863.83,1230.2
West Bengal,Hooghly,2022,Summer,Groundnut,12268.0,219.8,19417.6,1582.8
West Bengal,Hooghly,2022,Rainy,Soyabean,5301.9,1629.0,7070.02,1333.5
West Bengal,Hooghly,2022,Winter,Mustard,10837.0,312.9,15901.0,1467.3
West Bengal,Hooghly,2022,Winter,Gram,14647.2,384.9,14841.68,1013.3
West Bengal,Hooghly,2022,Rainy,Tur,4337.3,1433.9,3602.09,830.5
West Bengal,Hooghly,2022,Rainy,Jute,8104.1,1482.4,19487.97,2404.7
West Bengal,Hooghly,2022,Whole Year,Banana,4121.3,1391.1,156515.49,37977.1
West Bengal,Hooghly,2022,Winter,Onion,84.9,310.7,1308.39,15413.6
West Bengal,Hooghly,2022,Rainy,Onion,1996.0,1284.1,31415.51,15739.4
West Bengal,Hooghly,2022,Winter,Potato,2301.2,355.9,54592.34,23723.5
West Bengal,Hooghly,2022,Summer,Moong,12836.8,173.4,8928.72,695.6
West Bengal,Hooghly,2022,Rainy,Moong,10350.3,1371.1,7071.95,683.3
West Bengal,Hooghly,2023,Rainy,Rice,15159.2,1353.2,32799.75,2163.7
West Bengal,Hooghly,2023,Winter,Wheat,8760.3,351.5,33391.12,3811.6
West Bengal,Hooghly,2023,Rainy,Maize,18644.1,1402.2,60312.82,3235.0
West Bengal,Hooghly,2023,Winter,Maize,2185.3,256.0,6442.12,2948.0
West Bengal,Hooghly,2023,Summer,Maize,10191.3,177.5,28685.82,2814.7
West Bengal,Hooghly,2023,Whole Year,Sugarcane,1763.7,1306.5,140009.04,79381.9
West Bengal,Hooghly,2023,Rainy,Cotton(lint),12181.1,1207.2,6314.0,518.3
West Bengal,Hooghly,2023,Rainy,Jowar,2382.2,1410.2,2470.83,1037.2
West Bengal,Hooghly,2023,Winter,Jowar,1939.5,340.6,2265.74,1168.2
West Bengal,Hooghly,2023,Rainy,Bajra,2111.4,1343.9,1997.94,946.3
West Bengal,Hooghly,2023,Rainy,Groundnut,13944.8,1441.9,20015.47,1435.3
West Bengal,Hooghly,2023,Winter,Groundnut,9340.9,345.9,14176.02,1517.6
West Bengal,Hooghly,2023,Summer,Groundnut,9087.8,225.6,13810.84,1519.7
West Bengal,Hooghly,2023,Rainy,Soyabean,11330.7,1400.0,13487.07,1190.3
West Bengal,Hooghly,2023,Winter,Mustard,13551.0,398.7,16212.89,1196.4
West Bengal,Hooghly,2023,Winter,Gram,5149.5,470.7,5178.2,1005.6
West Bengal,Hooghly,2023,Rainy,Tur,9766.2,1514.8,8240.66,843.8
West Bengal,Hooghly,2023,Rainy,Jute,9010.5,1548.2,27782.82,3083.4
West Bengal,Hooghly,2023,Whole Year,Banana,1961.9,1443.6,72489.45,36948.4
West Bengal,Hooghly,2023,Winter,Onion,4374.7,383.7,74835.43,17106.4
West Bengal,Hooghly,2023,Rainy,Onion,5495.6,1348.1,109314.69,19891.4
West Bengal,Hooghly,2023,Winter,Potato,6759.1,363.8,144511.1,21380.3
West Bengal,Hooghly,2023,Summer,Moong,9890.6,295.2,7197.69,727.7
West Bengal,Hooghly,2023,Rainy,Moong,6265.7,1551.1,4734.01,755.5
West Bengal,Nadia,2008,Rainy,Rice,7876.2,1548.3,21481.94,2727.5
West Bengal,Nadia,2008,Winter,Wheat,10897.8,396.6,37460.11,3437.4
West Bengal,Nadia,2008,Rainy,Maize,4701.8,1490.7,12632.42,2686.7
West Bengal,Nadia,2008,Winter,Maize,11325.8,383.3,34922.0,3083.4
West Bengal,Nadia,2008,Summer,Maize,7395.3,193.9,18564.26,2510.3
West Bengal,Nadia,2008,Whole Year,Sugarcane,3646.7,1283.0,288250.88,79045.1
West Bengal,Nadia,2008,Rainy,Cotton(lint),15632.5,1462.0,6969.37,445.8
West Bengal,Nadia,2008,Rainy,Jowar,4036.0,1453.7,3654.52,905.5
West Bengal,Nadia,2008,Winter,Jowar,1818.7,309.0,1492.06,820.4
West Bengal,Nadia,2008,Rainy,Bajra,5053.2,1460.2,4224.51,836.0
West Bengal,Nadia,2008,Rainy,Groundnut,1804.8,1499.2,2593.59,1437.0
West Bengal,Nadia,2008,Winter,Groundnut,11738.2,400.7,17619.15,1501.0
West Bengal,Nadia,2008,Summer,Groundnut,5505.0,215.7,7766.85,1410.9
West Bengal,Nadia,2008,Rainy,Soyabean,9092.3,1648.4,10646.67,1171.0
West Bengal,Nadia,2008,Winter,Mustard,8198.9,387.9,10258.67,1251.2
West Bengal,Nadia,2008,Winter,Gram,6340.2,351.4,7218.59,1138.5
West Bengal,Nadia,2008,Rainy,Tur,9914.4,1216.0,7439.02,750.3
West Bengal,Nadia,2008,Rainy,Jute,4101.6,1221.4,9700.17,2365.0
West Bengal,Nadia,2008,Whole Year,Banana,4832.0,1462.2,194908.11,40336.9
West Bengal,Nadia,2008,Winter,Onion,4179.5,292.9,70403.12,16844.8
West Bengal,Nadia,2008,Rainy,Onion,4404.4,1476.3,56726.62,12879.5
West Bengal,Nadia,2008,Winter,Potato,5958.9,317.9,107894.56,18106.5
West Bengal,Nadia,2008,Summer,Moong,2886.3,295.3,2284.75,791.6
West Bengal,Nadia,2008,Rainy,Moong,11449.7,1376.7,7662.35,669.2
West Bengal,Nadia,2009,Rainy,Rice,10382.2,1463.9,26289.12,2532.1
West Bengal,Nadia,2009,Winter,Wheat,6936.5,398.5,22846.02,3293.6
West Bengal,Nadia,2009,Rainy,Maize,6650.7,1132.6,21173.86,3183.7
West Bengal,Nadia,2009,Winter,Maize,11546.2,393.8,33862.88,2932.8
West Bengal,Nadia,2009,Summer,Maize,9153.8,276.2,24732.11,2701.9
West Bengal,Nadia,2009,Whole Year,Sugarcane,5160.7,1552.6,392363.94,76029.5
West Bengal,Nadia,2009,Rainy,Cotton(lint),9125.9,1401.6,4758.41,521.4
West Bengal,Nadia,2009,Rainy,Jowar,2088.9,1507.3,1860.33,890.6
West Bengal,Nadia,2009,Winter,Jowar,4982.7,332.1,3715.41,745.7
West Bengal,Nadia,2009,Rainy,Bajra,4494.8,1676.9,3684.25,819.7
West Bengal,Nadia,2009,Rainy,Groundnut,11465.7,1217.0,16103.44,1404.5
West Bengal,Nadia,2009,Winter,Groundnut,6808.0,346.7,10351.83,1520.5
West Bengal,Nadia,2009,Summer,Groundnut,80.0,200.7,99.75,1246.9
West Bengal,Nadia,2009,Rainy,Soyabean,9101.3,1288.8,11756.29,1291.7
West Bengal,Nadia,2009,Winter,Mustard,1460.4,428.5,1919.13,1314.1
West Bengal,Nadia,2009,Winter,Gram,19693.8,334.8,23432.39,1189.8
West Bengal,Nadia,2009,Rainy,Tur,11209.8,1654.2,9412.01,839.6
West Bengal,Nadia,2009,Rainy,Jute,5602.7,1401.7,12625.85,2253.5
West Bengal,Nadia,2009,Whole Year,Banana,6308.7,1524.1,230244.64,36496.2
West Bengal,Nadia,2009,Winter,Onion,829.7,330.0,13648.1,16449.6
West Bengal,Nadia,2009,Rainy,Onion,5802.8,1597.5,106830.49,18410.2
West Bengal,Nadia,2009,Winter,Potato,3662.3,381.2,78551.11,21448.3
West Bengal,Nadia,2009,Summer,Moong,6236.6,178.6,5047.2,809.3
West Bengal,Nadia,2009,Rainy,Moong,7862.2,1321.0,5819.59,740.2
West Bengal,Nadia,2010,Rainy,Rice,12597.7,1459.9,39624.15,3145.4
West Bengal,Nadia,2010,Winter,Wheat,13560.3,384.1,40262.62,2969.2
West Bengal,Nadia,2010,Rainy,Maize,17620.8,1431.1,61876.85,3511.6
West Bengal,Nadia,2010,Winter,Maize,7949.0,305.0,23297.37,2930.9
West Bengal,Nadia,2010,Summer,Maize,13096.2,232.1,45754.46,3493.7
West Bengal,Nadia,2010,Whole Year,Sugarcane,5519.6,1454.5,424127.73,76840.7
West Bengal,Nadia,2010,Rainy,Cotton(lint),1207.4,1447.5,617.17,511.2
West Bengal,Nadia,2010,Rainy,Jowar,9558.4,1522.6,8290.96,867.4
West Bengal,Nadia,2010,Winter,Jowar,8609.9,450.7,7313.66,849.4
West Bengal,Nadia,2010,Rainy,Bajra,10709.9,1293.7,10282.32,960.1
West Bengal,Nadia,2010,Rainy,Groundnut,9850.5,1394.4,15276.16,1550.8
West Bengal,Nadia,2010,Winter,Groundnut,5194.6,368.8,8305.91,1598.9
West Bengal,Nadia,2010,Summer,Groundnut,10270.7,246.8,13755.49,1339.3
West Bengal,Nadia,2010,Rainy,Soyabean,8306.1,1290.3,10857.38,1307.2
West Bengal,Nadia,2010,Winter,Mustard,10337.5,409.3,12369.59,1196.6
West Bengal,Nadia,2010,Winter,Gram,7932.5,326.3,8370.22,1055.2
West Bengal,Nadia,2010,Rainy,Tur,6081.1,1582.9,4780.39,786.1
West Bengal,Nadia,2010,Rainy,Jute,14204.9,1696.6,32272.24,2271.9
West Bengal,Nadia,2010,Whole Year,Banana,1480.6,1626.3,54279.11,36659.9
West Bengal,Nadia,2010,Winter,Onion,3360.3,348.1,58181.0,17314.0
West Bengal,Nadia,2010,Rainy,Onion,4606.5,1462.8,72256.05,15685.6
West Bengal,Nadia,2010,Winter,Potato,3642.1,379.3,60328.2,16563.9
West Bengal,Nadia,2010,Summer,Moong,8384.2,234.4,5519.57,658.3
West Bengal,Nadia,2010,Rainy,Moong,6398.7,1399.0,4411.14,689.4
West Bengal,Nadia,2011,Rainy,Rice,16361.0,1661.1,32957.0,2014.4
West Bengal,Nadia,2011,Winter,Wheat,11819.8,384.5,38296.11,3240.0
